word,theword,block,response,response_numeric,totcount,uni_lemma,count,proportion,language,eng_response,cleaned_response,matching_response
bag,bag,category_organization,material,1,9,bag,3,0.3333333333333333,Mandarin (Taiwanese),material,material,material
bag,bag,category_organization,none of these,3,9,bag,2,0.2222222222222222,Japanese,none of these,none of these,none of these
bag,bag,category_organization,none of these,3,9,bag,2,0.2222222222222222,Mandarin (Beijing),none of these,none of these,none of these
bag,bag,category_organization,none of these,3,9,bag,2,0.2222222222222222,Mandarin (Beijing),none of these,none of these,none of these
bag,bag,category_organization,none of these,3,9,bag,2,0.2222222222222222,Spanish (Mexican),none of these,none of these,none of these
bag,bag,category_organization,none of these,3,9,bag,2,0.2222222222222222,Kiswahili,none of these,none of these,none of these
bag,bag,category_organization,none of these,3,9,bag,2,0.2222222222222222,Cantonese,none of these,none of these,none of these
bag,bag,category_organization,none of these,3,9,bag,2,0.2222222222222222,Korean,none of these,none of these,none of these
bag,bag,category_organization,none of these,3,9,bag,2,0.2222222222222222,Mandarin (Taiwanese),none of these,none of these,none of these
bag,bag,category_organization,none of these,3,9,bag,2,0.2222222222222222,Mandarin (Taiwanese),none of these,none of these,none of these
bag,bag,category_organization,shape,0,9,bag,4,0.4444444444444444,Japanese,shape,shape,shape
bag,bag,category_organization,shape,0,9,bag,4,0.4444444444444444,Mandarin (Beijing),shape,shape,shape
bag,bag,category_organization,shape,0,9,bag,4,0.4444444444444444,Mandarin (Beijing),shape,shape,shape
bag,bag,category_organization,shape,0,9,bag,4,0.4444444444444444,Spanish (Mexican),shape,shape,shape
bag,bag,category_organization,shape,0,9,bag,4,0.4444444444444444,Kiswahili,shape,shape,shape
bag,bag,category_organization,shape,0,9,bag,4,0.4444444444444444,Cantonese,shape,shape,shape
bag,bag,category_organization,shape,0,9,bag,4,0.4444444444444444,Korean,shape,shape,shape
bag,bag,category_organization,shape,0,9,bag,4,0.4444444444444444,Mandarin (Taiwanese),shape,shape,shape
bag,bag,category_organization,shape,0,9,bag,4,0.4444444444444444,Mandarin (Taiwanese),shape,shape,shape
balcony,balcony,category_organization,shape,0,9,balcony,3,0.3333333333333333,Catalan,shape,shape,shape
balcony,balcony,category_organization,shape,0,9,balcony,3,0.3333333333333333,Russian,shape,shape,shape
balcony,balcony,category_organization,shape,0,9,balcony,3,0.3333333333333333,Mandarin (Beijing),shape,shape,shape
balcony,balcony,category_organization,none of these,3,9,balcony,6,0.6666666666666666,Catalan,none of these,none of these,none of these
balcony,balcony,category_organization,none of these,3,9,balcony,6,0.6666666666666666,Russian,none of these,none of these,none of these
balcony,balcony,category_organization,none of these,3,9,balcony,6,0.6666666666666666,Mandarin (Beijing),none of these,none of these,none of these
ball,ball,category_organization,shape,0,11,ball,9,0.8181818181818182,Russian,shape,shape,shape
ball,ball,category_organization,shape,0,11,ball,9,0.8181818181818182,Spanish (European),shape,shape,shape
ball,ball,category_organization,shape,0,11,ball,9,0.8181818181818182,Spanish (European),shape,shape,shape
ball,ball,category_organization,shape,0,11,ball,9,0.8181818181818182,Spanish (European),shape,shape,shape
ball,ball,category_organization,shape,0,11,ball,9,0.8181818181818182,Japanese,shape,shape,shape
ball,ball,category_organization,shape,0,11,ball,9,0.8181818181818182,Catalan,shape,shape,shape
ball,ball,category_organization,shape,0,11,ball,9,0.8181818181818182,French (French),shape,shape,shape
ball,ball,category_organization,shape,0,11,ball,9,0.8181818181818182,Spanish (Peruvian),shape,shape,shape
ball,ball,category_organization,shape,0,11,ball,9,0.8181818181818182,Spanish (Mexican),shape,shape,shape
ball,ball,category_organization,shape,0,11,ball,9,0.8181818181818182,English (Australian),shape,shape,shape
ball,ball,category_organization,shape,0,11,ball,9,0.8181818181818182,French (French),shape,shape,shape
ball,ball,category_organization,material,1,11,ball,1,0.09090909090909091,Russian,material,material,material
ball,ball,category_organization,material,1,11,ball,1,0.09090909090909091,Spanish (European),material,material,material
ball,ball,category_organization,material,1,11,ball,1,0.09090909090909091,Spanish (European),material,material,material
ball,ball,category_organization,material,1,11,ball,1,0.09090909090909091,Spanish (European),material,material,material
ball,ball,category_organization,material,1,11,ball,1,0.09090909090909091,Japanese,material,material,material
ball,ball,category_organization,material,1,11,ball,1,0.09090909090909091,Catalan,material,material,material
ball,ball,category_organization,material,1,11,ball,1,0.09090909090909091,French (French),material,material,material
ball,ball,category_organization,material,1,11,ball,1,0.09090909090909091,Spanish (Peruvian),material,material,material
ball,ball,category_organization,material,1,11,ball,1,0.09090909090909091,Spanish (Mexican),material,material,material
ball,ball,category_organization,material,1,11,ball,1,0.09090909090909091,English (Australian),material,material,material
ball,ball,category_organization,material,1,11,ball,1,0.09090909090909091,French (French),material,material,material
ball,ball,category_organization,none of these,3,11,ball,1,0.09090909090909091,Russian,none of these,none of these,none of these
ball,ball,category_organization,none of these,3,11,ball,1,0.09090909090909091,Spanish (European),none of these,none of these,none of these
ball,ball,category_organization,none of these,3,11,ball,1,0.09090909090909091,Spanish (European),none of these,none of these,none of these
ball,ball,category_organization,none of these,3,11,ball,1,0.09090909090909091,Spanish (European),none of these,none of these,none of these
ball,ball,category_organization,none of these,3,11,ball,1,0.09090909090909091,Japanese,none of these,none of these,none of these
ball,ball,category_organization,none of these,3,11,ball,1,0.09090909090909091,Catalan,none of these,none of these,none of these
ball,ball,category_organization,none of these,3,11,ball,1,0.09090909090909091,French (French),none of these,none of these,none of these
ball,ball,category_organization,none of these,3,11,ball,1,0.09090909090909091,Spanish (Peruvian),none of these,none of these,none of these
ball,ball,category_organization,none of these,3,11,ball,1,0.09090909090909091,Spanish (Mexican),none of these,none of these,none of these
ball,ball,category_organization,none of these,3,11,ball,1,0.09090909090909091,English (Australian),none of these,none of these,none of these
ball,ball,category_organization,none of these,3,11,ball,1,0.09090909090909091,French (French),none of these,none of these,none of these
balloon,balloon,category_organization,material,1,8,balloon,5,0.625,Spanish (Peruvian),material,material,material
balloon,balloon,category_organization,material,1,8,balloon,5,0.625,English (Australian),material,material,material
balloon,balloon,category_organization,material,1,8,balloon,5,0.625,Catalan,material,material,material
balloon,balloon,category_organization,material,1,8,balloon,5,0.625,Japanese,material,material,material
balloon,balloon,category_organization,material,1,8,balloon,5,0.625,Mandarin (Taiwanese),material,material,material
balloon,balloon,category_organization,material,1,8,balloon,5,0.625,Spanish (European),material,material,material
balloon,balloon,category_organization,material,1,8,balloon,5,0.625,Mandarin (Beijing),material,material,material
balloon,balloon,category_organization,material,1,8,balloon,5,0.625,Korean,material,material,material
balloon,balloon,category_organization,material,1,8,balloon,5,0.625,Russian,material,material,material
balloon,balloon,category_organization,material,1,8,balloon,5,0.625,Spanish (Mexican),material,material,material
balloon,balloon,category_organization,material,1,8,balloon,5,0.625,Turkish,material,material,material
balloon,balloon,category_organization,material,1,8,balloon,5,0.625,English (American),material,material,material
balloon,balloon,category_organization,material,1,8,balloon,5,0.625,Kiswahili,material,material,material
balloon,balloon,category_organization,color,2,8,balloon,1,0.125,Spanish (Peruvian),color,color,color
balloon,balloon,category_organization,color,2,8,balloon,1,0.125,English (Australian),color,color,color
balloon,balloon,category_organization,color,2,8,balloon,1,0.125,Catalan,color,color,color
balloon,balloon,category_organization,color,2,8,balloon,1,0.125,Japanese,color,color,color
balloon,balloon,category_organization,color,2,8,balloon,1,0.125,Mandarin (Taiwanese),color,color,color
balloon,balloon,category_organization,color,2,8,balloon,1,0.125,Spanish (European),color,color,color
balloon,balloon,category_organization,color,2,8,balloon,1,0.125,Mandarin (Beijing),color,color,color
balloon,balloon,category_organization,color,2,8,balloon,1,0.125,Korean,color,color,color
balloon,balloon,category_organization,color,2,8,balloon,1,0.125,Russian,color,color,color
balloon,balloon,category_organization,color,2,8,balloon,1,0.125,Spanish (Mexican),color,color,color
balloon,balloon,category_organization,color,2,8,balloon,1,0.125,Turkish,color,color,color
balloon,balloon,category_organization,color,2,8,balloon,1,0.125,English (American),color,color,color
balloon,balloon,category_organization,color,2,8,balloon,1,0.125,Kiswahili,color,color,color
balloon,balloon,category_organization,shape,0,8,balloon,2,0.25,Spanish (Peruvian),shape,shape,shape
balloon,balloon,category_organization,shape,0,8,balloon,2,0.25,English (Australian),shape,shape,shape
balloon,balloon,category_organization,shape,0,8,balloon,2,0.25,Catalan,shape,shape,shape
balloon,balloon,category_organization,shape,0,8,balloon,2,0.25,Japanese,shape,shape,shape
balloon,balloon,category_organization,shape,0,8,balloon,2,0.25,Mandarin (Taiwanese),shape,shape,shape
balloon,balloon,category_organization,shape,0,8,balloon,2,0.25,Spanish (European),shape,shape,shape
balloon,balloon,category_organization,shape,0,8,balloon,2,0.25,Mandarin (Beijing),shape,shape,shape
balloon,balloon,category_organization,shape,0,8,balloon,2,0.25,Korean,shape,shape,shape
balloon,balloon,category_organization,shape,0,8,balloon,2,0.25,Russian,shape,shape,shape
balloon,balloon,category_organization,shape,0,8,balloon,2,0.25,Spanish (Mexican),shape,shape,shape
balloon,balloon,category_organization,shape,0,8,balloon,2,0.25,Turkish,shape,shape,shape
balloon,balloon,category_organization,shape,0,8,balloon,2,0.25,English (American),shape,shape,shape
balloon,balloon,category_organization,shape,0,8,balloon,2,0.25,Kiswahili,shape,shape,shape
