_id,rt,trial_type,trial_index,time_elapsed,internal_node_id,subject,study_id,session_id,__v,response,block,theword
ROW35202,3691,html-button-response,4,28475,0,P1695,STUDY0008,SESS1297,0,0,category_section_intro,
ROW35203,6906,survey-multi-select,5,35388,0,P1695,STUDY0008,SESS1297,0,"{""Q0"":[""color""]}",category_organization_semblocked,police car
ROW35204,3416,html-button-response,6,38807,0,P1695,STUDY0008,SESS1297,0,0,category_section_intro,
ROW35205,5991,survey-multi-select,7,44803,0,P1695,STUDY0008,SESS1297,0,"{""Q0"":[""shape""]}",category_organization_semblocked,kite
ROW35206,7828,survey-multi-select,8,52635,0,P1695,STUDY0008,SESS1297,0,"{""Q0"":[""shape""]}",category_organization_semblocked,rake (object)
ROW35207,2685,html-button-response,9,55322,0,P1695,STUDY0008,SESS1297,0,0,category_section_intro,
ROW35208,4998,survey-multi-select,10,60323,0,P1695,STUDY0008,SESS1297,0,"{""Q0"":[""shape"",""color""]}",category_organization_semblocked,penguin
ROW35209,1903,html-button-response,11,62228,0,P1695,STUDY0008,SESS1297,0,0,category_section_intro,
ROW35210,5464,survey-multi-select,12,67698,0,P1695,STUDY0008,SESS1297,0,"{""Q0"":[""shape""]}",category_organization_semblocked,belt
ROW35211,4800,survey-multi-select,13,72501,0,P1695,STUDY0008,SESS1297,0,"{""Q0"":[""shape""]}",category_organization_semblocked,boots
ROW35212,6402,survey-multi-select,14,78906,0,P1695,STUDY0008,SESS1297,0,"{""Q0"":[""material""]}",category_organization_semblocked,clothing
ROW35213,2548,html-button-response,15,81456,0,P1695,STUDY0008,SESS1297,0,0,category_section_intro,
ROW35214,6314,survey-multi-select,16,87773,0,P1695,STUDY0008,SESS1297,0,"{""Q0"":[""none of these""]}",category_organization_semblocked,microwave
ROW35215,3655,survey-multi-select,17,91431,0,P1695,STUDY0008,SESS1297,0,"{""Q0"":[""shape""]}",category_organization_semblocked,potty
ROW35216,1240,html-button-response,18,92673,0,P1695,STUDY0008,SESS1297,0,0,category_section_intro,
ROW35217,3921,survey-multi-select,19,96599,0,P1695,STUDY0008,SESS1297,0,"{""Q0"":[""shape"",""color""]}",category_organization_semblocked,cherry
ROW35218,3697,survey-multi-select,20,100300,0,P1695,STUDY0008,SESS1297,0,"{""Q0"":[""none of these""]}",category_organization_semblocked,compote
ROW35219,3858,survey-multi-select,21,104163,0,P1695,STUDY0008,SESS1297,0,"{""Q0"":[""none of these""]}",category_organization_semblocked,kefir
ROW35220,6086,survey-multi-select,22,110252,0,P1695,STUDY0008,SESS1297,0,"{""Q0"":[""shape"",""color""]}",category_organization_semblocked,onion
ROW35221,2614,html-button-response,24,116985,0,P1695,STUDY0008,SESS1297,0,0,category_section_intro,
ROW35222,4112,survey-multi-select,23,114369,0,P1695,STUDY0008,SESS1297,0,"{""Q0"":[""shape"",""color""]}",category_organization_semblocked,pepper
ROW35223,2863,survey-multi-select,25,119851,0,P1695,STUDY0008,SESS1297,0,"{""Q0"":[""shape""]}",category_organization_semblocked,mop (object)
ROW35224,3995,survey-multi-select,26,123849,0,P1695,STUDY0008,SESS1297,0,"{""Q0"":[""shape"",""material""]}",category_organization_semblocked,towel
ROW35225,3598,html-button-response,27,127448,0,P1695,STUDY0008,SESS1297,0,0,category_section_intro,
ROW35226,4968,survey-multi-select,28,132419,0,P1695,STUDY0008,SESS1297,0,"{""Q0"":[""none of these""]}",category_organization_semblocked,yard
ROW35227,1918,html-button-response,29,134340,0,P1695,STUDY0008,SESS1297,0,0,category_section_intro,
ROW35228,3585,survey-multi-select,30,137927,0,P1695,STUDY0008,SESS1297,0,"{""Q0"":[""shape""]}",category_organization_semblocked,bidet
ROW35229,3797,survey-multi-select,31,141728,0,P1695,STUDY0008,SESS1297,0,"{""Q0"":[""shape""]}",category_organization_semblocked,llama
ROW35230,3100,survey-multi-select,32,144831,0,P1695,STUDY0008,SESS1297,0,"{""Q0"":[""none of these""]}",category_organization_semblocked,lotion
ROW35231,2693,survey-multi-select,33,147527,0,P1695,STUDY0008,SESS1297,0,"{""Q0"":[""none of these""]}",category_organization_semblocked,lavender
ROW35232,1362,html-button-response,34,148891,0,P1695,STUDY0008,SESS1297,0,0,,
ROW35233,2979,instructions,35,151870,0,P1695,STUDY0008,SESS1297,0,,,
ROW35234,1045,html-button-response,1,3299,0,P1500,STUDY0008,SESS1290,0,0,precautions_survey,
ROW35235,2250,instructions,0,2253,0,P1500,STUDY0008,SESS1290,0,,,
ROW35236,13749,html-button-response,2,17050,0,P1500,STUDY0008,SESS1290,0,0,vocabulary_classification_criteria,
ROW35237,7220,html-button-response,4,30437,0,P1500,STUDY0008,SESS1290,0,0,category_section_intro,
ROW35238,6166,html-button-response,3,23216,0,P1500,STUDY0008,SESS1290,0,0,lavender_instruction,
ROW35239,18481,survey-multi-select,5,48922,0,P1500,STUDY0008,SESS1290,0,"{""Q0"":[""shape""]}",category_organization_semblocked,bicycle
ROW35240,4519,html-button-response,6,53442,0,P1500,STUDY0008,SESS1290,0,0,category_section_intro,
ROW35241,7527,survey-multi-select,7,60971,0,P1500,STUDY0008,SESS1290,0,"{""Q0"":[""shape"",""color""]}",category_organization_semblocked,camel
ROW35242,8434,survey-multi-select,8,69407,0,P1500,STUDY0008,SESS1290,0,"{""Q0"":[""none of these""]}",category_organization_semblocked,fly (animal)
ROW35243,4833,survey-multi-select,9,74242,0,P1500,STUDY0008,SESS1290,0,"{""Q0"":[""shape"",""color""]}",category_organization_semblocked,seal (animal)
ROW35244,5150,survey-multi-select,10,79394,0,P1500,STUDY0008,SESS1290,0,"{""Q0"":[""none of these""]}",category_organization_semblocked,turtle
ROW35245,2423,html-button-response,11,81817,0,P1500,STUDY0008,SESS1290,0,0,category_section_intro,
ROW35246,3477,survey-multi-select,13,88730,0,P1500,STUDY0008,SESS1290,0,"{""Q0"":[""shape"",""color"",""material""]}",category_organization_semblocked,pants
ROW35247,3432,survey-multi-select,12,85251,0,P1500,STUDY0008,SESS1290,0,"{""Q0"":[""shape"",""color"",""material""]}",category_organization_semblocked,overalls
ROW35248,1460,html-button-response,14,90192,0,P1500,STUDY0008,SESS1290,0,0,category_section_intro,
ROW35249,1031,html-button-response,16,100145,0,P1500,STUDY0008,SESS1290,0,0,category_section_intro,
ROW35250,2800,survey-multi-select,17,102946,0,P1500,STUDY0008,SESS1290,0,"{""Q0"":[""shape"",""color""]}",category_organization_semblocked,bread
ROW35251,8920,survey-multi-select,15,99113,0,P1500,STUDY0008,SESS1290,0,"{""Q0"":[""shape"",""material""]}",category_organization_semblocked,tv
ROW35252,7417,survey-multi-select,18,110365,0,P1500,STUDY0008,SESS1290,0,"{""Q0"":[""material""]}",category_organization_semblocked,hamburger
ROW35253,5151,survey-multi-select,19,115517,0,P1500,STUDY0008,SESS1290,0,"{""Q0"":[""shape""]}",category_organization_semblocked,popcorn
ROW35254,1197,html-button-response,20,116715,0,P1500,STUDY0008,SESS1290,0,0,category_section_intro,
ROW35256,3955,survey-multi-select,22,125139,0,P1500,STUDY0008,SESS1290,0,"{""Q0"":[""none of these""]}",category_organization_semblocked,back (body part)
ROW35257,4464,survey-multi-select,21,121181,0,P1500,STUDY0008,SESS1290,0,"{""Q0"":[""none of these""]}",category_organization_semblocked,ankle
ROW35255,4758,html-button-response,23,129897,0,P1500,STUDY0008,SESS1290,0,0,category_section_intro,
ROW35258,5640,survey-multi-select,24,135538,0,P1500,STUDY0008,SESS1290,0,"{""Q0"":[""shape"",""material""]}",category_organization_semblocked,cd
ROW35259,5120,survey-multi-select,25,140661,0,P1500,STUDY0008,SESS1290,0,"{""Q0"":[""shape""]}",category_organization_semblocked,clock
ROW35260,5134,survey-multi-select,26,145796,0,P1500,STUDY0008,SESS1290,0,"{""Q0"":[""color"",""material""]}",category_organization_semblocked,cotton
ROW35261,1831,html-button-response,28,153428,0,P1500,STUDY0008,SESS1290,0,0,category_section_intro,
ROW35262,4100,survey-multi-select,29,157529,0,P1500,STUDY0008,SESS1290,0,"{""Q0"":[""none of these""]}",category_organization_semblocked,basement
ROW35263,5798,survey-multi-select,27,151596,0,P1500,STUDY0008,SESS1290,0,"{""Q0"":[""none of these""]}",category_organization_semblocked,wallet
ROW35264,4596,survey-multi-select,30,162127,0,P1500,STUDY0008,SESS1290,0,"{""Q0"":[""color""]}",category_organization_semblocked,beef
ROW35265,4805,survey-multi-select,31,166934,0,P1500,STUDY0008,SESS1290,0,"{""Q0"":[""none of these""]}",category_organization_semblocked,yum yum
ROW35266,3880,survey-multi-select,32,170816,0,P1500,STUDY0008,SESS1290,0,"{""Q0"":[""color"",""material""]}",category_organization_semblocked,lavender
ROW35267,899,html-button-response,33,171715,0,P1500,STUDY0008,SESS1290,0,0,,
ROW35268,3392,instructions,34,175108,0,P1500,STUDY0008,SESS1290,0,,,
ROW35269,6518,instructions,0,6577,0,P0819,STUDY0008,SESS1310,0,,,
ROW35270,10607,html-button-response,1,17223,0,P0819,STUDY0008,SESS1310,0,0,precautions_survey,
ROW35271,4170,survey-multi-select,5,41370,0,P0819,STUDY0008,SESS1310,0,"{""Q0"":[""material""]}",category_organization_semblocked,drum (object)
ROW35272,6841,html-button-response,4,37146,0,P0819,STUDY0008,SESS1310,0,0,category_section_intro,
ROW35273,4816,html-button-response,3,30279,0,P0819,STUDY0008,SESS1310,0,0,lavender_instruction,
ROW35274,8224,html-button-response,2,25454,0,P0819,STUDY0008,SESS1310,0,0,vocabulary_classification_criteria,
ROW35275,7153,survey-multi-select,6,48530,0,P0819,STUDY0008,SESS1310,0,"{""Q0"":[""material""]}",category_organization_semblocked,painting
ROW35276,6927,survey-multi-select,8,59389,0,P0819,STUDY0008,SESS1310,0,"{""Q0"":[""none of these""]}",category_organization_semblocked,duck
ROW35277,4511,survey-multi-select,9,63904,0,P0819,STUDY0008,SESS1310,0,"{""Q0"":[""none of these""]}",category_organization_semblocked,worm
ROW35279,1293,html-button-response,10,65199,0,P0819,STUDY0008,SESS1310,0,0,category_section_intro,
ROW35278,3927,html-button-response,7,52459,0,P0819,STUDY0008,SESS1310,0,0,category_section_intro,
ROW35280,6886,survey-multi-select,11,72087,0,P0819,STUDY0008,SESS1310,0,"{""Q0"":[""none of these""]}",category_organization_semblocked,apron
ROW35281,3085,survey-multi-select,12,75174,0,P0819,STUDY0008,SESS1310,0,"{""Q0"":[""none of these""]}",category_organization_semblocked,diaper
ROW35282,2816,survey-multi-select,13,77991,0,P0819,STUDY0008,SESS1310,0,"{""Q0"":[""none of these""]}",category_organization_semblocked,jeans
ROW35283,2291,survey-multi-select,14,80285,0,P0819,STUDY0008,SESS1310,0,"{""Q0"":[""none of these""]}",category_organization_semblocked,raincoat
ROW35284,3637,survey-multi-select,16,85210,0,P0819,STUDY0008,SESS1310,0,"{""Q0"":[""none of these""]}",category_organization_semblocked,closet
ROW35285,3273,survey-multi-select,17,88484,0,P0819,STUDY0008,SESS1310,0,"{""Q0"":[""none of these""]}",category_organization_semblocked,closet
ROW35286,1284,html-button-response,15,81571,0,P0819,STUDY0008,SESS1310,0,0,category_section_intro,
ROW35287,3577,survey-multi-select,18,92062,0,P0819,STUDY0008,SESS1310,0,"{""Q0"":[""none of these""]}",category_organization_semblocked,drawer
ROW35288,1531,html-button-response,19,93594,0,P0819,STUDY0008,SESS1310,0,0,category_section_intro,
ROW35289,2650,survey-multi-select,20,96245,0,P0819,STUDY0008,SESS1310,0,"{""Q0"":[""none of these""]}",category_organization_semblocked,beet
ROW35290,4443,survey-multi-select,21,100689,0,P0819,STUDY0008,SESS1310,0,"{""Q0"":[""none of these""]}",category_organization_semblocked,coke
ROW35291,1050,html-button-response,22,101740,0,P0819,STUDY0008,SESS1310,0,0,category_section_intro,
ROW35292,3525,survey-multi-select,24,109344,0,P0819,STUDY0008,SESS1310,0,"{""Q0"":[""none of these""]}",category_organization_semblocked,forehead
ROW35293,4076,survey-multi-select,23,105818,0,P0819,STUDY0008,SESS1310,0,"{""Q0"":[""none of these""]}",category_organization_semblocked,brain
ROW35294,1250,html-button-response,25,110596,0,P0819,STUDY0008,SESS1310,0,0,category_section_intro,
ROW35295,3340,survey-multi-select,26,113938,0,P0819,STUDY0008,SESS1310,0,"{""Q0"":[""none of these""]}",category_organization_semblocked,birch
ROW35296,2816,survey-multi-select,27,116755,0,P0819,STUDY0008,SESS1310,0,"{""Q0"":[""none of these""]}",category_organization_semblocked,coconut
ROW35297,3158,survey-multi-select,28,119915,0,P0819,STUDY0008,SESS1310,0,"{""Q0"":[""none of these""]}",category_organization_semblocked,football
ROW35298,3280,survey-multi-select,29,123196,0,P0819,STUDY0008,SESS1310,0,"{""Q0"":[""none of these""]}",category_organization_semblocked,party
ROW35299,2982,survey-multi-select,30,126180,0,P0819,STUDY0008,SESS1310,0,"{""Q0"":[""none of these""]}",category_organization_semblocked,suburb
ROW35300,2387,survey-multi-select,31,128568,0,P0819,STUDY0008,SESS1310,0,"{""Q0"":[""none of these""]}",category_organization_semblocked,lavender
ROW35301,1665,html-button-response,32,130240,0,P0819,STUDY0008,SESS1310,0,0,,
ROW35302,3543,instructions,33,133783,0,P0819,STUDY0008,SESS1310,0,,,
ROW35303,2074,instructions,0,2077,0,P1538,STUDY0008,SESS1308,0,,,
ROW35304,11670,html-button-response,2,20402,0,P1538,STUDY0008,SESS1308,0,0,vocabulary_classification_criteria,
ROW35305,6651,html-button-response,1,8731,0,P1538,STUDY0008,SESS1308,0,0,precautions_survey,
ROW35306,4103,html-button-response,4,28207,0,P1538,STUDY0008,SESS1308,0,0,category_section_intro,
ROW35307,3699,html-button-response,3,24103,0,P1538,STUDY0008,SESS1308,0,0,lavender_instruction,
ROW35308,4357,survey-multi-select,5,32569,0,P1538,STUDY0008,SESS1308,0,"{""Q0"":[""shape""]}",category_organization_semblocked,ball
ROW35309,1388,html-button-response,8,43782,0,P1538,STUDY0008,SESS1308,0,0,category_section_intro,
ROW35310,5679,survey-multi-select,6,38250,0,P1538,STUDY0008,SESS1308,0,"{""Q0"":[""none of these""]}",category_organization_semblocked,guitar
ROW35311,4142,survey-multi-select,7,42394,0,P1538,STUDY0008,SESS1308,0,"{""Q0"":[""none of these""]}",category_organization_semblocked,story
ROW35312,8033,survey-multi-select,9,51817,0,P1538,STUDY0008,SESS1308,0,"{""Q0"":[""none of these""]}",category_organization_semblocked,bird
ROW35313,4939,survey-multi-select,10,56758,0,P1538,STUDY0008,SESS1308,0,"{""Q0"":[""none of these""]}",category_organization_semblocked,horse
ROW35314,3846,survey-multi-select,11,60608,0,P1538,STUDY0008,SESS1308,0,"{""Q0"":[""color""]}",category_organization_semblocked,zebra
ROW35315,14291,survey-multi-select,13,76687,0,P1538,STUDY0008,SESS1308,0,"{""Q0"":[""shape""]}",category_organization_semblocked,coffee table
ROW35316,1785,html-button-response,12,62394,0,P1538,STUDY0008,SESS1308,0,0,category_section_intro,
ROW35317,7301,survey-multi-select,14,83990,0,P1538,STUDY0008,SESS1308,0,"{""Q0"":[""none of these""]}",category_organization_semblocked,porch
ROW35318,2078,html-button-response,15,86070,0,P1538,STUDY0008,SESS1308,0,0,category_section_intro,
ROW35319,4245,survey-multi-select,16,90318,0,P1538,STUDY0008,SESS1308,0,"{""Q0"":[""material""]}",category_organization_semblocked,cake
ROW35320,6682,survey-multi-select,17,97003,0,P1538,STUDY0008,SESS1308,0,"{""Q0"":[""color"",""material""]}",category_organization_semblocked,chocolate
ROW35321,1038,html-button-response,19,101594,0,P1538,STUDY0008,SESS1308,0,0,category_section_intro,
ROW35322,3549,survey-multi-select,18,100555,0,P1538,STUDY0008,SESS1308,0,"{""Q0"":[""material""]}",category_organization_semblocked,meat
ROW35323,3634,survey-multi-select,20,105230,0,P1538,STUDY0008,SESS1308,0,"{""Q0"":[""shape""]}",category_organization_semblocked,breast
ROW35324,903,html-button-response,22,114942,0,P1538,STUDY0008,SESS1308,0,0,category_section_intro,
ROW35325,8806,survey-multi-select,21,114038,0,P1538,STUDY0008,SESS1308,0,"{""Q0"":[""shape""]}",category_organization_semblocked,finger
ROW35326,2798,survey-multi-select,23,117743,0,P1538,STUDY0008,SESS1308,0,"{""Q0"":[""shape""]}",category_organization_semblocked,hammer
ROW35327,3660,survey-multi-select,24,121405,0,P1538,STUDY0008,SESS1308,0,"{""Q0"":[""material""]}",category_organization_semblocked,towel
ROW35328,825,html-button-response,25,122231,0,P1538,STUDY0008,SESS1308,0,0,category_section_intro,
ROW35329,6587,survey-multi-select,26,128820,0,P1538,STUDY0008,SESS1308,0,"{""Q0"":[""shape""]}",category_organization_semblocked,bank
ROW35330,1288,html-button-response,28,138016,0,P1538,STUDY0008,SESS1308,0,0,category_section_intro,
ROW35331,7905,survey-multi-select,27,136727,0,P1538,STUDY0008,SESS1308,0,"{""Q0"":[""none of these""]}",category_organization_semblocked,sprinkler
ROW35332,10461,survey-multi-select,29,148479,0,P1538,STUDY0008,SESS1308,0,"{""Q0"":[""none of these""]}",category_organization_semblocked,guinea pig
ROW35333,3616,survey-multi-select,30,152098,0,P1538,STUDY0008,SESS1308,0,"{""Q0"":[""none of these""]}",category_organization_semblocked,reindeer
ROW35334,4226,survey-multi-select,31,156327,0,P1538,STUDY0008,SESS1308,0,"{""Q0"":[""shape""]}",category_organization_semblocked,tram
ROW35335,3146,instructions,34,162950,0,P1538,STUDY0008,SESS1308,0,,,
ROW35336,2091,survey-multi-select,32,158421,0,P1538,STUDY0008,SESS1308,0,"{""Q0"":[""none of these""]}",category_organization_semblocked,lavender
ROW35337,1380,html-button-response,33,159803,0,P1538,STUDY0008,SESS1308,0,0,,
ROW35338,5327,instructions,0,5331,0,P0908,STUDY0008,SESS1316,0,,,
ROW35339,1337,html-button-response,1,6669,0,P0908,STUDY0008,SESS1316,0,0,precautions_survey,
ROW35340,1519,html-button-response,2,8190,0,P0908,STUDY0008,SESS1316,0,0,vocabulary_classification_criteria,
ROW35341,3102,html-button-response,3,11293,0,P0908,STUDY0008,SESS1316,0,0,lavender_instruction,
ROW35342,1592,html-button-response,4,12886,0,P0908,STUDY0008,SESS1316,0,0,category_section_intro,
ROW35343,4026,survey-multi-select,5,16915,0,P0908,STUDY0008,SESS1316,0,"{""Q0"":[""color"",""material""]}",category_organization_semblocked,crayon
ROW35344,6014,survey-multi-select,6,22931,0,P0908,STUDY0008,SESS1316,0,"{""Q0"":[""shape"",""material""]}",category_organization_semblocked,notebook
ROW35345,1213,html-button-response,7,24144,0,P0908,STUDY0008,SESS1316,0,0,category_section_intro,
ROW35346,4539,survey-multi-select,8,28685,0,P0908,STUDY0008,SESS1316,0,"{""Q0"":[""none of these""]}",category_organization_semblocked,rooster
ROW35347,3006,survey-multi-select,11,34604,0,P0908,STUDY0008,SESS1316,0,"{""Q0"":[""material""]}",category_organization_semblocked,jacket
ROW35348,2009,survey-multi-select,9,30696,0,P0908,STUDY0008,SESS1316,0,"{""Q0"":[""none of these""]}",category_organization_semblocked,stork
ROW35349,900,html-button-response,10,31597,0,P0908,STUDY0008,SESS1316,0,0,category_section_intro,
ROW35350,2084,survey-multi-select,12,36689,0,P0908,STUDY0008,SESS1316,0,"{""Q0"":[""material""]}",category_organization_semblocked,shorts
ROW35351,3030,survey-multi-select,13,39721,0,P0908,STUDY0008,SESS1316,0,"{""Q0"":[""shape"",""material""]}",category_organization_semblocked,zipper
ROW35352,720,html-button-response,14,40442,0,P0908,STUDY0008,SESS1316,0,0,category_section_intro,
ROW35353,3178,survey-multi-select,15,43620,0,P0908,STUDY0008,SESS1316,0,"{""Q0"":[""shape"",""material""]}",category_organization_semblocked,cupboard
